order,value
1664,9
1665,60
1666,94
1667,52
1668,51
1669,72
1670,0
1671,69
1672,132
1673,0
1674,168
1675,120
1676,152
1677,33
1678,72
1679,112
1680,11
1681,190
1682,237
1683,233
1684,0
1685,218
1686,149
1687,0
1688,32
1689,145
1690,0
1691,87
1692,186
1693,0
1694,5
1695,22
1696,999
1697,999
1698,999
1699,999
1700,999
1701,999
1702,999
1703,999
1704,999
1705,999
1706,999
1707,999
1708,999
1709,999
1710,999
1711,999
1712,999
1713,999
1714,999
1715,999
1716,999
1717,999
1718,999
1719,999
1720,999
1721,999
1722,999
1723,999
1724,999
1725,999
1726,999
1727,999
1728,999
1729,999
1730,999
1731,999
1732,999
1733,999
1734,999
1735,999
1736,999
1737,999
1738,999
1739,999
1740,999
1741,999
1742,999
1743,999
1744,999
1745,999
1746,999
1747,999
1748,999
1749,999
1750,999
1751,999
1752,999
1753,999
1754,999
1755,999
1756,999
1757,999
1758,49
1759,999
1760,999
1761,999
1762,999
1763,999
1764,999
1765,999
1766,999
1767,999
1768,999
1769,999
1770,999
1771,999
1772,999
1773,999
1774,999
1775,999
1776,999
1777,999
1778,999
1779,999
1780,999
1781,999
1782,999
1783,999
1784,999
1785,999
1786,999
1787,999
1788,999
1789,999
1790,999
1791,999
1792,999
1793,999
1794,999
1795,999
1796,999
1797,999
1798,999
1799,999
1800,999
1801,999
1802,999
1803,999
1804,999
1805,999
1806,999
1807,999
1808,999
1809,999
1810,999
1811,999
1812,999
1813,999
1814,999
1815,999
1816,999
1817,999
1818,999
1819,999
1820,999
1821,999
1822,999
1823,999
1824,999
1825,999
1826,999
1827,999
1828,999
1829,999
1830,999
1831,999
1832,999
1833,999
1834,999
1835,999
1836,999
1837,999
1838,999
1839,999
1840,999
1841,999
1842,999
1843,999
1844,999
1845,999
1846,999
1847,999
1848,999
1849,999
1850,999
1851,999
1852,999
1853,999
1854,33
1855,55
1856,999
1857,999
1858,999
1859,999
1860,999
1861,999
1862,999
1863,999
1864,999
1865,999
1866,999
1867,999
1868,999
1869,999
1870,999
1871,999
1872,91
1873,999
1874,999
1875,999
1876,0
1877,49
1878,12
1879,999
1880,99
1881,0
1882,55
1883,3
1884,15
1885,0
1886,999
1887,999
1888,999
1889,999
1890,999
1891,999
1892,999
1893,999
1894,999
1895,999
1896,999
1897,999
1898,999
1899,999
1900,999
1901,999
1902,999
1903,999
1904,999
1905,999
1906,999
1907,999
1908,999
1909,999
1910,999
1911,999
1912,999
1913,999
1914,999
1915,999
1916,999
1917,999
1918,999
1919,999
1920,999
1921,999
1922,999
1923,999
1924,999
1925,999
1926,999
1927,999
1928,999
1929,999
1930,999
1931,999
1932,999
1933,999
1934,999
1935,999
1936,999
1937,999
1938,999
1939,38
1940,43
1941,999
1942,36
1943,29
1944,47
1945,33
1946,32
1947,999
1948,35
1949,190
1950,0
1951,128
1952,12
1953,50
1954,32
1955,0
1956,72
1957,0
1958,29
1959,17
1960,0
1961,42
1962,60
1963,0
1964,0
1965,102
1966,115
1967,24
1968,78
1969,60
1970,78
1971,0
1972,0
1973,81
1974,68
1975,50
1976,23
1977,37
1978,0
1979,73
1980,35
1981,6
1982,30
1983,999
1984,999
1985,999
1986,114
1987,0
1988,999
1989,999
1990,999
1991,64
1992,155
1993,0
1994,999
1995,999
1996,999
1997,198
1998,171
1999,0
2000,19
2001,999
2002,157
2003,5
2004,0
2005,142
2006,54
2007,0
2008,0
2009,0
2010,8
2011,50
2012,999
2013,999
2014,0
2015,103
2016,24
2017,20
2018,13
2019,47
2020,0
2021,56
2022,38
2023,30
2024,999
2025,999
2026,999
2027,36
2028,0
2029,94
2030,0
2031,32
2032,63
2033,43
2034,32
2035,55
2036,999
2037,999
2038,90
2039,0
2040,59
2041,24
2042,31
2043,66
2044,18
2045,37
2046,40
2047,7
2048,2
2049,28
2050,23
2051,47
