Order,Value
2394,0
2395,0
2396,2048
2397,0
2398,0
2399,2048
2400,2049
2401,2049
2402,2050
2403,2050
2404,2049
2405,1
2406,4
2407,4
2408,1
2409,2050
2410,2052
2411,2051
2412,2049
2413,2
2414,3
2415,1
2416,2050
2417,2051
2418,2050
2419,2048
2420,2
2421,3
2422,2
2423,1
2424,2048
2425,2049
2426,2050
2427,2051
2428,2051
2429,2050
2430,1
2431,4
2432,5
2433,4
2434,1
2435,2050
2436,2052
2437,2053
2438,2051
2439,2049
2440,2
2441,4
2442,3
2443,1
2444,2049
2445,2050
2446,2049
2447,2
2448,3
2449,2
2450,0
2451,2050
2452,2051
2453,2051
2454,2049
2455,1
2456,2
2457,3
2458,2
2459,1
2460,0
2461,2049
2462,2050
2463,2050
2464,2051
2465,2050
2466,2048
2467,1
2468,2
2469,3
2470,3
2471,3
2472,1
2473,2050
2474,2051
2475,2051
2476,2050
2477,2049
2478,2049
2479,0
2480,1
2481,1
2482,1
2483,1
2484,1
2485,1
2486,1
2487,1
2488,2048
2489,2049
2490,2049
2491,2049
2492,2049
2493,2050
2494,2049
2495,2048
2496,1
2497,1
2498,1
2499,0
2500,0
2501,2048
2502,2049
2503,2051
2504,2052
2505,2051
2506,2048
2507,2
2508,4
2509,4
2510,4
2511,3
2512,0
2513,2050
2514,2051
2515,2051
2516,2050
2517,2049
2518,2049
2519,2050
2520,2049
2521,2048
2522,2
2523,3
2524,4
2525,3
2526,2
2527,2048
2528,2051
2529,2052
2530,2051
2531,2049
2532,0
2533,0
2534,2048
2535,2049
2536,2048
2537,1
2538,2
2539,2
2540,1
2541,2048
2542,2049
2543,2050
2544,2051
2545,2050
2546,2048
2547,1
2548,2
2549,2
2550,2
2551,3
2552,2
2553,0
2554,2050
2555,2051
2556,2051
2557,2050
2558,2050
2559,2049
2560,0
2561,2
2562,3
2563,3
2564,1
2565,2048
2566,2049
2567,2049
2568,2050
2569,2050
2570,2050
2571,2050
2572,2049
2573,0
2574,2
2575,3
2576,4
2577,4
2578,2
2579,2049
2580,2052
2581,2054
2582,2053
2583,2050
2584,2
2585,4
2586,4
2587,4
2588,3
2589,0
2590,2050
2591,2051
2592,2051
2593,2050
2594,2049
2595,2048
2596,0
2597,1
2598,0
2599,2048
2600,2049
2601,2049
2602,2050
2603,2050
2604,2049
2605,1
2606,3
2607,4
2608,4
2609,3
2610,1
2611,2050
2612,2052
2613,2053
2614,2052
2615,2050
2616,0
2617,3
2618,5
2619,5
2620,3
2621,1
2622,2050
2623,2051
2624,2051
2625,2050
2626,2049
2627,0
2628,1
2629,1
2630,1
2631,0
2632,2048
2633,2048
2634,2048
2635,2048
2636,2048
2637,2048
2638,0
2639,1
2640,1
2641,2048
2642,2049
2643,2050
2644,2049
2645,1
2646,3
2647,3
2648,1
2649,2048
2650,2049
2651,2049
2652,2048
2653,0
2654,0
2655,0
2656,0
2657,2048
2658,2048
2659,2049
2660,2049
2661,2048
2662,2048
2663,2048
2664,2048
2665,2048
2666,0
2667,0
2668,0
2669,0
2670,0
2671,0
2672,0
2673,2048
2674,0
2675,1
2676,1
2677,1
2678,2048
2679,2049
2680,2050
2681,2050
2682,2049
2683,2048
2684,1
2685,3
2686,3
2687,1
2688,2049
2689,2050
2690,2051
2691,2050
2692,2049
2693,0
2694,2
2695,3
2696,3
2697,3
2698,2
2699,2048
2700,2051
2701,2052
2702,2051
2703,2050
2704,2049
2705,1
2706,2
2707,2
2708,3
2709,3
2710,1
2711,0
2712,2049
2713,2050
2714,2050
2715,2051
2716,2050
2717,2048
2718,2
2719,4
