order,value
2598,698
2599,432
2600,1360
2601,287
2602,546
2603,202
2604,132
2605,726
2606,463
2607,421
2608,268
2609,81
2610,685
2611,696
2612,634
2613,568
2614,660
2615,695
2616,701
2617,528
2618,676
2619,606
2620,285
2621,619
2622,655
2623,774
2624,689
2625,148
2626,602
2627,149
2628,222
2629,616
2630,475
2631,1552
2632,669
2633,683
2634,408
2635,1423
2636,174
2637,352
2638,530
2639,659
2640,700
2641,681
2642,453
2643,517
2644,679
2645,501
2646,694
2647,698
2648,686
2649,1198
2650,674
2651,597
2652,594
2653,463
2654,283
2655,628
2656,499
2657,518
2658,672
2659,775
2660,394
2661,347
2662,1001
2663,197
2664,216
2665,1521
2666,338
2667,62
2668,526
2669,570
2670,361
2671,505
2672,672
2673,667
2674,650
2675,720
2676,673
2677,237
2678,590
2679,662
2680,436
2681,590
2682,1813
2683,698
2684,697
2685,480
2686,694
2687,633
2688,668
2689,604
2690,519
2691,111
2692,687
2693,630
2694,166
2695,388
2696,130
2697,335
2698,505
2699,488
2700,1494
2701,327
2702,676
2703,550
2704,670
2705,708
2706,596
2707,694
2708,684
2709,691
2710,625
2711,662
2712,594
2713,683
2714,344
2715,516
2716,511
2717,546
2718,2114
2719,415
2720,702
2721,778
2722,1237
2723,261
2724,416
2725,707
2726,448
2727,405
2728,133
2729,678
2730,504
2731,321
2732,667
2733,669
2734,678
2735,711
2736,587
2737,560
2738,688
2739,680
2740,684
2741,678
2742,645
2743,333
2744,589
2745,967
2746,708
2747,568
2748,566
2749,703
2750,463
2751,466
2752,705
2753,955
2754,558
2755,785
2756,665
2757,326
2758,293
2759,426
2760,777
2761,184
2762,656
2763,504
2764,248
2765,601
2766,617
2767,488
2768,126
2769,698
2770,681
2771,671
2772,691
2773,701
2774,692
2775,604
2776,699
2777,421
2778,680
2779,704
2780,699
2781,679
2782,225
2783,634
2784,335
2785,585
2786,559
2787,631
2788,703
2789,165
2790,655
2791,695
2792,628
2793,1246
2794,496
2795,441
2796,629
2797,675
2798,505
2799,736
2800,389
2801,225
2802,387
2803,369
2804,53
2805,459
2806,669
2807,131
2808,683
2809,2037
2810,677
2811,690
2812,658
2813,597
2814,647
2815,673
2816,705
2817,695
2818,628
2819,687
2820,525
2821,597
2822,472
2823,493
2824,683
2825,689
2826,624
2827,520
2828,671
2829,727
2830,380
2831,538
2832,231
2833,688
2834,223
2835,75
2836,658
2837,277
2838,146
2839,370
2840,443
2841,641
2842,671
2843,666
2844,666
2845,689
2846,685
2847,592
2848,716
2849,695
2850,693
2851,675
2852,615
2853,528
2854,661
2855,671
2856,651
2857,568
2858,686
2859,712
2860,695
2861,685
2862,1842
2863,649
2864,153
2865,412
2866,630
2867,380
2868,693
2869,387
2870,245
2871,668
2872,426
2873,308
2874,673
2875,670
2876,518
2877,610
2878,652
2879,714
2880,647
2881,718
2882,651
2883,679
2884,688
2885,693
2886,584
2887,712
2888,688
2889,682
2890,672
2891,1619
2892,397
2893,683
2894,707
2895,233
2896,670
2897,110
2898,653
2899,708
2900,293
2901,471
2902,621
2903,358
2904,637
2905,566
2906,475
2907,634
2908,701
2909,598
2910,675
2911,696
2912,694
2913,685
2914,708
2915,670
2916,537
2917,424
2918,671
2919,577
2920,667
2921,415
2922,679
2923,692
2924,690
2925,653
2926,633
2927,650
2928,700
2929,707
2930,554
2931,282
2932,479
2933,123
2934,167
2935,602
2936,546
2937,227
2938,408
2939,687
2940,69
2941,617
2942,120
2943,665
2944,703
2945,488
2946,1589
2947,695
2948,687
2949,438
2950,669
2951,574
2952,694
2953,694
2954,628
2955,898
2956,1405
2957,181
2958,635
2959,619
2960,174
2961,394
2962,166
2963,653
2964,690
2965,363
2966,656
2967,902
2968,547
