order,value
1925,514
1926,514
1927,502
1928,531
1929,531
1930,531
1931,536
1932,536
1933,536
1934,534
1935,548
1936,548
1937,548
1938,556
1939,556
1940,556
1941,588
1942,588
1943,574
1944,574
1945,574
1946,553
1947,553
1948,524
1949,524
1950,524
1951,517
1952,517
1953,534
1954,534
1955,534
1956,534
1957,534
1958,534
1959,529
1960,529
1961,529
1962,528
1963,528
1964,528
1965,529
1966,529
1967,531
1968,531
1969,531
1970,545
1971,545
1972,545
1973,535
1974,535
1975,535
1976,528
1977,526
1978,543
1979,543
1980,589
1981,628
1982,628
1983,628
1984,575
1985,575
1986,575
1987,541
1988,541
1989,521
1990,521
1991,543
1992,543
1993,513
1994,513
1995,513
1996,526
1997,526
1998,526
1999,526
2000,526
2001,526
2002,532
2003,532
2004,532
2005,522
2006,522
2007,534
2008,524
2009,524
2010,524
2011,516
2012,516
2013,516
2014,518
2015,518
2016,518
2017,529
2018,529
2019,539
2020,539
2021,539
2022,511
2023,511
2024,517
2025,520
2026,529
2027,529
2028,529
2029,529
2030,529
2031,529
2032,515
2033,525
2034,525
2035,525
2036,522
2037,522
2038,534
2039,534
2040,534
2041,533
2042,533
2043,533
2044,513
2045,513
2046,530
2047,530
2048,530
2049,528
2050,528
2051,522
2052,522
2053,522
2054,521
2055,521
2056,521
2057,538
2058,538
2059,538
2060,532
2061,532
2062,522
2063,522
2064,522
2065,549
2066,549
2067,549
2068,594
2069,594
2070,594
2071,603
2072,603
2073,566
2074,566
2075,566
2076,540
2077,540
2078,540
2079,525
2080,525
2081,525
2082,525
2083,525
2084,525
2085,522
2086,522
2087,522
2088,532
2089,532
2090,532
2091,552
2092,552
2093,587
2094,587
2095,587
2096,583
2097,583
2098,583
2099,567
2100,567
2101,567
2102,549
2103,549
2104,532
2105,532
2106,509
2107,513
2108,531
2109,531
2110,531
2111,525
2112,525
2113,525
2114,524
2115,524
2116,524
2117,526
2118,526
2119,515
2120,515
2121,509
2122,509
2123,517
2124,517
2125,510
2126,510
2127,510
2128,528
2129,528
2130,528
2131,523
2132,523
2133,510
2134,510
2135,510
2136,516
2137,516
2138,516
2139,511
2140,511
2141,509
2142,509
2143,509
2144,517
2145,517
2146,517
2147,509
2148,509
2149,517
2150,527
2151,527
2152,527
2153,530
2154,530
2155,515
2156,510
2157,510
2158,509
2159,509
2160,538
2161,538
2162,566
2163,566
2164,566
2165,607
2166,607
2167,588
2168,566
2169,566
2170,522
2171,522
2172,522
2173,541
2174,541
2175,524
2176,524
2177,524
2178,537
2179,537
2180,537
2181,521
2182,521
2183,516
2184,516
2185,516
2186,515
2187,524
2188,524
2189,524
2190,534
2191,579
2192,579
2193,596
2194,596
2195,596
2196,567
2197,567
2198,540
2199,540
2200,527
2201,527
2202,556
2203,556
2204,584
2205,627
2206,627
2207,627
2208,558
2209,558
2210,545
2211,545
2212,545
2213,531
2214,531
2215,538
2216,538
2217,538
2218,526
2219,526
2220,513
2221,513
2222,513
2223,525
2224,525
2225,540
2226,540
2227,540
2228,505
2229,505
2230,505
2231,539
2232,539
2233,525
2234,525
2235,525
2236,526
2237,526
2238,526
2239,522
2240,522
2241,513
2242,513
2243,534
2244,534
2245,529
2246,529
2247,529
2248,529
2249,529
2250,534
2251,534
2252,525
2253,536
2254,536
2255,536
2256,532
2257,532
2258,522
2259,527
2260,527
2261,529
2262,529
2263,529
2264,520
2265,520
2266,525
2267,525
2268,538
2269,538
2270,519
2271,519
2272,531
2273,531
2274,523
2275,510
2276,510
2277,510
2278,530
2279,530
2280,530
2281,525
2282,525
2283,525
2284,512
2285,512
2286,518
2287,518
2288,518
2289,552
2290,552
2291,552
2292,549
2293,549
2294,549
2295,574
2296,546
2297,569
2298,569
2299,569
2300,602
2301,602
2302,602
2303,582
2304,554
2305,554
2306,540
2307,524
2308,524
2309,538
2310,538
2311,538
2312,538
2313,519
2314,537
2315,537
2316,516
2317,516
2318,524
2319,524
2320,524
2321,526
2322,526
2323,535
2324,535
2325,535
2326,542
2327,542
2328,542
2329,521
2330,521
2331,521
2332,531
2333,531
2334,521
2335,521
2336,521
2337,525
2338,525
2339,525
2340,525
2341,534
2342,534
2343,535
2344,561
2345,561
2346,561
2347,625
2348,533
2349,494
2350,494
2351,494
2352,531
2353,531
2354,531
2355,521
2356,521
2357,534
2358,534
2359,534
2360,539
2361,553
2362,553
2363,553
2364,570
2365,572
2366,565
2367,565
2368,565
2369,552
2370,542
2371,542
2372,545
2373,543
2374,543
2375,545
2376,545
2377,545
2378,546
2379,546
2380,546
2381,543
2382,543
2383,543
2384,550
2385,551
2386,552
2387,552
2388,552
2389,542
2390,542
2391,542
2392,537
2393,521
2394,521
2395,548
2396,548
2397,548
2398,536
2399,536
2400,536
2401,526
2402,530
2403,530
2404,600
2405,581
2406,581
2407,581
2408,556
2409,556
2410,562
2411,562
2412,539
2413,539
2414,545
2415,543
2416,553
2417,573
2418,573
2419,570
2420,570
2421,558
2422,558
2423,558
2424,542
2425,542
2426,523
2427,523
2428,523
2429,537
2430,543
2431,543
2432,543
2433,527
2434,527
2435,528
2436,554
2437,554
2438,554
2439,549
2440,549
2441,549
2442,552
2443,552
2444,552
2445,568
2446,568
2447,568
2448,588
2449,556
2450,556
2451,556
2452,536
2453,536
2454,526
2455,526
2456,526
2457,553
2458,553
2459,553
2460,557
2461,557
2462,557
2463,607
2464,607
2465,607
2466,578
2467,578
2468,561
2469,561
2470,543
2471,543
2472,534
2473,534
2474,534
2475,547
2476,547
2477,547
2478,548
2479,548
2480,534
2481,534
2482,534
2483,540
2484,540
2485,540
2486,534
2487,534
2488,534
2489,525
2490,525
2491,525
2492,541
2493,541
2494,541
2495,541
2496,541
2497,536
2498,536
2499,536
2500,541
2501,544
2502,544
2503,534
2504,534
2505,534
2506,552
2507,552
2508,552
2509,553
2510,553
2511,582
2512,582
2513,582
2514,563
2515,563
2516,580
2517,580
2518,604
2519,604
2520,632
2521,632
2522,632
2523,573
2524,573
2525,565
2526,565
2527,565
2528,544
2529,544
2530,544
2531,547
2532,547
2533,547
2534,545
2535,545
2536,543
2537,543
2538,543
2539,523
2540,523
2541,523
2542,558
2543,558
2544,558
2545,559
2546,559
2547,581
2548,581
2549,581
2550,545
2551,541
2552,541
2553,537
2554,537
2555,537
2556,548
2557,548
2558,548
2559,535
2560,535
2561,545
2562,545
2563,545
2564,543
2565,543
2566,521
2567,521
2568,521
2569,533
2570,533
2571,533
2572,552
2573,552
2574,552
2575,536
2576,546
2577,546
2578,546
2579,568
2580,568
2581,594
2582,594
2583,594
2584,597
2585,597
2586,597
2587,560
2588,560
2589,560
2590,563
2591,563
2592,563
2593,533
2594,533
2595,539
2596,539
2597,539
2598,590
2599,590
2600,548
2601,548
2602,548
2603,526
2604,526
2605,537
